EVA_NR,DS100,NAME,VERKEHR,LAENGE,BREITE,Unnamed: 6,Unnamed: 7,region
8012666,BPD,Potsdam Hbf,FV,13.066782,52.391704,,,East
8011430,BDW,Potsdam Medienstadt Babelsberg,RV,13.122284,52.382659,,,East
8010377,BWP,Potsdam Park Sanssouci,RV,13.014512,52.394108,,,East
8010279,BPDP,Potsdam Pirschheide,RV,13.011243,52.372667,,,East
8080070,BBAB,Potsdam-Babelsberg,RV,13.092871,52.391391,,,East
8012733,BRC,Potsdam-Rehbrücke,RV,13.098232,52.358298,,,East
8004878,EPRA,Praest,RV,6.343934,51.82216,,,West
8010281,LPT,Pratau,RV,12.635964,51.843256,,,East
8004879,APZ,Preetz,RV,10.275752,54.233941,,,North
8010282,WPL,Prenzlau,FV,13.866532,53.321608,,,North
8004881,NPR,Pressig-Rothenkirchen,RV,11.310824,50.348838,,,Central
8012673,LPRZ,Pretzier(Altm),RV,11.26454,52.836436,,,North
8004883,EPRN,Preußen,RV,7.539692,51.58815,,,West
8010284,WPI,Priemerburg,RV,12.223022,53.795979,,,North
8004885,MPR,Prien a Chiemsee,FV,12.346615,47.855513,,,East
8010285,DPR,Priestewitz,RV,13.50912,51.250602,,,East
8013489,BPOT,Priort,RV,12.971374,52.516367,,,North
8012675,UPZ,Prittitz,RV,11.937331,51.15841,,,Central
8012677,WPRZ,Pritzier,RV,11.08356,53.364971,,,North
8010287,WPR,Pritzwalk,RV,12.184518,53.145759,,,North
8007318,APSH,Probsteierhagen,RV,10.292991,54.365139,,,North
8010288,UPR,Probstzella,RV,11.383568,50.528231,,,Central
8012678,LPRL,Prödel,RV,11.913342,52.03764,,,Central
8012683,WPRA,Prora,FV,13.564057,54.444986,,,North
8012679,DPRO,Prösen,RV,13.488394,51.435058,,,East
8004893,MPM,Puchheim,RV,11.353061,48.172179,,,South
8004898,KPUL,Pulheim,RV,6.797051,50.998043,,,West
8004899,MPUL,Pullach,RV,11.521848,48.05898,,,South
8004900,MPU,Pulling(b Freising),RV,11.707084,48.36339,,,South
8004901,NPU,Puschendorf,RV,10.828177,49.520762,,,Central
8004903,APU,Puttgarden,FV,11.226721,54.50037,,,North
8004907,KQ,Quadrath-Ichendorf,RV,6.686165,50.937859,,,West
8010291,LQ,Querfurt,RV,11.603697,51.386919,,,Central
8004909,SQS,Quierschied,RV,7.059386,49.324855,,,West
8004910,SQI,Quint,RV,6.704697,49.825988,,,West
8012697,LRK,Rackwitz(Leipzig),RV,12.37513,51.440318,,,East
8010293,DRBK,Radebeul-Kötzschenbroda,RV,13.628693,51.107615,,,East
8013490,DRBN,Radebeul-Naundorf,RV,13.599101,51.110336,,,East
8012700,DRBT,Radebeul-Weintraube,RV,13.656017,51.103002,,,East
8012701,DRBZ,Radebeul-Zitzschewig,RV,13.606809,51.114305,,,East
8012704,LRA,Radis,RV,12.504183,51.754704,,,East
8004917,NRA,Radldorf(Niederbay),RV,12.44307,48.874666,,,East
8000880,RRZ,Radolfzell,FV,8.968984,47.735873,,,South
8012707,LRH,Raguhn,RV,12.269664,51.710855,,,East
8004923,NRAF,Raindorf,RV,10.846188,49.504239,,,Central
8004924,ARS,Raisdorf,RV,10.243694,54.280937,,,North
8004926,NRAH,Raitersaich,RV,10.843549,49.374898,,,Central
8012710,WRAK,Rakow,RV,13.045942,54.048156,,,North
8012711,WRMB,Rambin(Rügen),RV,13.207813,54.353429,,,North
8004928,MRMB,Ramerberg,RV,12.146704,48.01964,,,East
8004929,SRCH,Rammelsbach,RV,7.444075,49.542131,,,West
8004927,MRAM,Rammingen(Bay),RV,10.588065,48.053022,,,South
8004930,TRM,Rammingen(Württ),RV,10.191084,48.512467,,,South
8004933,NRAB,Ramsberg,RV,10.925378,49.111841,,,Central
8004935,RRN,Ramsen,RV,8.02113,49.534971,,,Central
8004936,NRSL,Ramsenthal,RV,11.593334,50.007928,,,Central
8004938,SRAS,Ramstein,RV,7.556715,49.448755,,,West
8012713,BRSF,Rangsdorf,RV,13.43089,52.293948,,,East
8000306,RRA,Rastatt,FV,8.215623,48.860483,,,South
8004944,RRAB,Rastatt Beinle,RV,8.225065,48.852148,,,South
8012716,WRW,Rastow,RV,11.430859,53.458156,,,North
8010296,LRW,Rathenow,RV,12.35484,52.59964,,,North
8012719,DRD,Rathmannsdorf(Kr Pirna),RV,14.130838,50.927042,,,East
8004952,ARF,Ratzeburg,RV,10.740633,53.698215,,,North
8012705,LRI,Rätzlingen,RV,11.123409,52.409035,,,Central
8004961,RRMZ,Raumünzach,RV,8.351408,48.644846,,,South
8004962,FRA,Raunheim,RV,8.454498,50.009688,,,Central
8004965,TRB,Ravensburg,FV,9.6061,47.784481,,,South
8004967,KREC,Rech,RV,7.036514,50.515427,,,West
8004968,TRC,Rechtenstein,RV,9.550904,48.239993,,,South
8004972,ERFE,Reckenfeld,RV,7.564753,52.133696,,,West
8000307,ERE,Recklinghausen Hbf,FV,7.20349,51.616359,,,West
8004975,SRWH,Reckweilerhof,RV,7.609151,49.607333,,,West
8012729,WRDL,Reddelich,RV,11.849531,54.085241,,,North
8004978,NRCH,Rednitzhembach,RV,11.063363,49.303877,,,Central
8004979,NRZ,Redwitz(Rodach),RV,11.207288,50.168831,,,Central
8000309,NRH,Regensburg Hbf,FV,12.099617,49.011672,,,East
8001298,NBWH,Regensburg-Burgweinting,RV,12.146713,48.990425,,,East
8004983,NRPF,Regensburg-Prüfening,RV,12.049297,49.012057,,,East
8004987,NRGF,Regenstauf,RV,12.125142,49.122157,,,East
8012731,LRB,Regis-Breitingen,RV,12.426039,51.083548,,,East
8012734,LRF,Rehfeld(Falkenberg),RV,13.153331,51.579726,,,East
8004993,SRW,Rehweiler,RV,7.440581,49.48516,,,West
8004994,NREK,Reichelsdorfer Keller,RV,11.040166,49.367922,,,Central
8004995,FRHM,Reichelsheim(Wett),RV,8.874578,50.360145,,,Central
8004997,RRU,Reichenau(Baden),RV,9.125961,47.689346,,,South
8007012,RRBA,Reichenbach(b. Ettlingen),RV,8.479553,48.920482,,,South
8004999,TRF,Reichenbach(Fils),RV,9.463745,48.707945,,,South
8012739,DRC,Reichenbach(Vogtl) ob Bf,RV,12.29312,50.627777,,,East
8005002,TRCB,Reichenberg(Unterfr),RV,9.91289,49.731129,,,Central
8005005,NREI,Reichenschwand,RV,11.373441,49.51497,,,Central
8005008,MRS,Reichertshausen(Ilm),RV,11.510203,48.471197,,,South
8005011,TRL,Reicholzheim,RV,9.527391,49.728578,,,Central
8012740,DRF,Reifland-Wünschendorf,RV,13.194486,50.740437,,,East
8005013,RRIN,Reihen,RV,8.920591,49.216431,,,Central
8005015,RRHM,Reilsheim,RV,8.778836,49.353966,,,Central
8005016,ARBK,Reinbek,RV,10.253335,53.508395,,,North
8005019,ARD,Reinfeld(Holst),RV,10.494537,53.83043,,,North
8012742,URN,Reinhardsbrunn-Friedrichroda,RV,10.562728,50.863498,,,Central
8010124,URD,Reinsdorf(Artern),RV,11.286051,51.34227,,,Central
8012743,URDN,Reinsdorf(bei Nebra),RV,11.601464,51.297997,,,Central
8005026,RRSH,Reisen(Hess),RV,8.720015,49.57797,,,Central
8000310,KRE,Remagen,FV,7.229779,50.577215,,,West
8005037,RR,Renchen,RV,8.007138,48.59266,,,South
8000312,AR,Rendsburg,FV,9.671134,54.302262,,,North
8000313,TRX,Renningen,RV,8.93235,48.775121,,,South
8005044,SRE,Rentrisch,RV,7.079065,49.25977,,,West
8012750,URH,Rentwertshausen,RV,10.432284,50.455159,,,Central
8005047,HRTN,Rethen(Leine),RV,9.819496,52.285807,,,Central
8005049,NREZ,Retzbach-Zellingen,RV,9.814214,49.905152,,,Central
8012757,LRE,Reußen,RV,12.134346,51.503201,,,East
8012758,WRST,Reuterstadt Stavenhagen,RV,12.9142,53.706919,,,North
8000314,TRE,Reutlingen Hbf,FV,9.209116,48.496079,,,South
8005053,TREB,Reutlingen-Betzingen,RV,9.175442,48.49621,,,South
8005054,TRES,Reutlingen-Sondelfingen,RV,9.236915,48.515132,,,South
8000315,ERDW,Rheda-Wiedenbrück,RV,8.28665,51.857023,,,Central
8005058,KRBA,Rheinbach,RV,6.947513,50.629213,,,West
8005057,KRBL,Rheinbach Römerkanal,RV,6.967911,50.628284,,,West
8005062,KRBR,Rheinbrohl,RV,7.333427,50.489493,,,West
8000316,HR,Rheine,FV,7.434255,52.276299,,,West
8004000,HMSU,Rheine-Mesum,RV,7.485613,52.223134,,,West
8005064,RRH,Rheinfelden(Baden),RV,7.784209,47.556923,,,West
8000317,KRH,Rheinhausen,RV,6.706484,51.393507,,,West
8005067,RRHH,Rheinsheim,RV,8.415966,49.229156,,,Central
8005068,RRW,Rheinweiler,RV,7.531643,47.709532,,,West
8005072,RRZU,Rheinzabern Alte Römerstraße,RV,8.273057,49.109366,,,Central
8005069,RRZA,Rheinzabern Bf,RV,8.274166,49.119537,,,Central
8005071,RRZM,Rheinzabern Rappengasse,RV,8.273291,49.114836,,,Central
8005070,KRHE,Rhens,RV,7.620484,50.281519,,,West
8000318,KRY P,Rheydt Hbf,FV,6.439564,51.163027,,,West
8005073,KRYO,Rheydt-Odenkirchen,RV,6.446169,51.137847,,,West
8005074,KRHD,Rhöndorf,RV,7.210214,50.657876,,,West
8005077,RRIH,Richen(b Eppingen),RV,8.936554,49.167846,,,Central
8005087,TRI,Riedlingen,RV,9.484927,48.149595,,,South
8005089,FRIE,Riedrode,RV,8.49595,49.647488,,,Central
8000126,FGE,Riedstadt-Goddelau,RV,8.489187,49.83323,,,Central
8003605,FLW,Riedstadt-Wolfskehlen,RV,8.493098,49.853937,,,Central
8005090,RRL,Riegel-Malterdingen,RV,7.77085,48.151969,,,West
8005091,RRIE,Riehen,RV,7.652014,47.583157,,,West
8005093,RRID,Riehen Niederholz,RV,7.63347,47.569463,,,West
8005092,NRCK,Rieneck,RV,9.664138,50.091664,,,Central
8010297,DR,Riesa,FV,13.287734,51.309654,,,East
8005094,SRI,Rieschweiler,RV,7.507438,49.244747,,,West
8005095,ARY,Rieseby,RV,9.820489,54.541358,,,North
8005098,RRIM,Rimbach,RV,8.757296,49.627348,,,Central
8012769,URGS,Ringleben-Gebesee,RV,10.957993,51.104096,,,Central
8005101,RRI,Ringsheim,RV,7.773037,48.248726,,,West
8005102,ERIK,Rinkerode,RV,7.689387,51.844383,,,West
8079059,RBTR,Rinklingen,RV,8.673874,49.03671,,,Central
8005103,RRIT,Rinnthal,RV,7.927918,49.217075,,,West
8005105,RRB,Rippberg,RV,9.291189,49.624722,,,Central
8010299,LRN,Röblingen am See,RV,11.668535,51.462603,,,Central
8005111,SRC,Rockenhausen,RV,7.81727,49.628385,,,West
8005113,SROA,Rodalben,RV,7.631712,49.239238,,,West
8004402,FROD,Rodenbach(b Hanau),RV,9.01256,50.147267,,,Central
8004633,NRTL,Rödental,RV,11.031308,50.288366,,,Central
8000285,FORD,Rödermark-Ober Roden,RV,8.828961,49.973622,,,Central
8006031,FUCH,Rödermark-Urberach,RV,8.798159,49.975137,,,Central
8001567,FDU,Rodgau-Dudenhofen,RV,8.884482,50.010661,,,Central
8002528,FHHN,Rodgau-Hainhausen,RV,8.875611,50.04022,,,Central
8003131,FJUE,Rodgau-Jügesheim,RV,8.878957,50.025984,,,Central
8004351,FNRO,Rodgau-Nieder Roden,RV,8.871215,49.997442,,,Central
8005156,FROL,Rodgau-Rollwald,RV,8.846545,49.987985,,,Central
8006293,FWEK,Rodgau-Weiskirchen,RV,8.877828,50.052573,,,Central
8005121,NROD,Roding,RV,12.51574,49.21448,,,East
8012777,LROD,Rodleben,RV,12.214799,51.898357,,,East
8012785,WRGT,Roggentin,RV,12.213086,54.073494,,,North
8012787,UROH,Rohr(Thür),RV,10.515839,50.571588,,,Central
8000256,MRBI,Rohrbach(Ilm),RV,11.573177,48.605855,,,South
8005145,MROH,Rohrbach(Oberbay),RV,12.551407,48.298159,,,East
8005146,RRST,Rohrbach(Pfalz),RV,8.14152,49.138017,,,Central
8000319,SRO,Rohrbach(Saar),RV,7.157395,49.276737,,,West
8005127,MRMS,Röhrmoos,RV,11.44477,48.333318,,,South
8005151,TRO,Roigheim,RV,9.341831,49.360833,,,Central
8012788,LROI,Roitzsch(Bitterf),RV,12.26454,51.571167,,,East
8005153,KROL,Rolandseck,RV,7.206835,50.63138,,,West
8005154,NRON,Rollhofen,RV,11.335524,49.543716,,,Central
8005157,TROM,Rommelshausen,RV,9.319344,48.81554,,,South
8005159,KROM,Rommerskirchen,RV,6.69959,51.039933,,,West
8010301,DRON,Ronneburg(Thür),RV,12.18172,50.859555,,,East
8005160,HRBG,Ronnenberg,RV,9.651786,52.323073,,,Central
8081210,BRGT,Röntgental,RV,13.513799,52.648798,,,North
8005164,KROS,Rosbach(Sieg),RV,7.608767,50.796768,,,West
8005168,TRBG,Rosenberg(Baden),RV,9.471425,49.457583,,,Central
8002972,EHW,Rosendahl-Holtwick,RV,7.122568,51.998391,,,West
8000320,MRO,Rosenheim,FV,12.119202,47.850018,,,East
8005173,MROS,Rosenheim Hochschule,RV,12.104178,47.866304,,,East
8005133,NROE,Röslau,RV,11.994091,50.075097,,,Central
8005134,KROE,Rösrath,RV,7.182662,50.901549,,,West
8005143,KRST,Rösrath-Stümpen,RV,7.15927,50.898665,,,West
8005172,SROB,Roßbach(Pfalz),RV,7.623254,49.572112,,,West
8010302,LR,Roßlau(Elbe),RV,12.237262,51.884612,,,East
8005177,NRL,Roßtal,RV,10.898632,49.400694,,,Central
8005178,NRW,Roßtal Wegbrücke,RV,10.885414,49.394778,,,Central
8005135,RRT,Röt,RV,8.397356,48.555465,,,South
8005179,TRS,Rot am See,RV,10.030336,49.249393,,,Central
8005136,RROE,Rötenbach(Baden),RV,8.290057,47.89283,,,South
8070277,TRY,Rotenbach(Enz),RV,8.578903,48.830163,,,South
8000321,AROG,Rotenburg(Wümme),RV,9.390098,53.112349,,,North
8005185,NRO,Roth,RV,11.082508,49.241287,,,Central
8005138,MRTA,Röthenbach(Allgäu),RV,9.953543,47.620618,,,South
8005139,NRTH,Röthenbach(Oberpf),RV,11.995583,49.623543,,,Central
8005140,NRP,Röthenbach(Pegnitz),RV,11.231104,49.4794,,,Central
8005142,NRPE,Röthenbach-Seespitze,RV,11.26149,49.491524,,,Central
8005141,NRPG,Röthenbach-Steinberg,RV,11.246357,49.483383,,,Central
8005190,NROT,Rothenburg ob der Tauber,RV,10.1907,49.37669,,,Central
8005181,RRM,Rot-Malsch,RV,8.65221,49.243385,,,Central
8005194,MRT,Rott(Inn),RV,12.136133,47.988171,,,East
8005195,TRR,Rottenacker,RV,9.694364,48.234844,,,South
8010305,URTB,Rottenbach,RV,11.169816,50.689343,,,Central
8005197,TRT,Rottenburg(Neckar),RV,8.935548,48.47243,,,South
8005198,NRTD,Rottendorf,RV,10.029094,49.791971,,,Central
8005199,NRHN,Rottershausen,RV,10.166333,50.166441,,,Central
8000322,TR,Rottweil,FV,8.639295,48.165304,,,South
8005202,TRSA,Rottweil Saline,RV,8.645609,48.14871,,,South
8010300,WRV,Rövershagen,RV,12.247446,54.175568,,,North
8010306,UR,Rudolstadt(Thür),RV,11.339156,50.717997,,,Central
8010307,URS,Rudolstadt-Schwarza,RV,11.328199,50.691119,,,Central
8005208,FRS,Rückersbacher Schlucht,RV,9.057186,50.019628,,,Central
8012816,BRO,Rückersdorf,RV,13.574281,51.567358,,,East
8005209,NRUE,Rückersdorf(Mfr),RV,11.231788,49.491202,,,Central
8005213,FRDH,Rüdesheim(Rhein),FV,7.915418,49.97689,,,West
8012819,WRZ,Rüdnitz,RV,13.63634,52.717704,,,North
8005217,RRZH,Rülzheim Bf,RV,8.290446,49.160871,,,Central
8005218,KRUN,Ründeroth,RV,7.465132,50.995077,,,West
8005219,NRLB,Rüsselbach,RV,11.231771,49.608738,,,Central
8005220,FRUE,Rüsselsheim,RV,8.413583,49.991639,,,Central
8005221,FRUO,Rüsselsheim Opelwerk,RV,8.400373,49.988,,,Central
8010308,BRU,Ruhland,RV,13.870004,51.455319,,,East
8005222,MRPD,Ruhpolding,RV,12.649033,47.762251,,,East
8005223,MRUS,Ruhstorf,RV,13.334949,48.433647,,,East
8005227,EROL,Rummenohl,RV,7.528306,51.277809,,,West
8005231,NRST,Rupprechtstegen,RV,11.480483,49.597437,,,Central
8005236,TRUT,Rutesheim,RV,8.95955,48.790017,,,South
8010309,US,Saalfeld(Saale),FV,11.374987,50.650316,,,Central
8000323,SSH,Saarbrücken Hbf,FV,6.991021,49.241065,,,West
8005243,SSB,Saarbrücken-Burbach,RV,6.957086,49.242167,,,West
8005245,SSAB,Saarburg(Bz Trier),RV,6.557034,49.606455,,,West
8005246,SSLB,Saarhölzbach,RV,6.6075,49.516441,,,West
8005247,SSLS,Saarlouis Hbf,RV,6.750169,49.32783,,,West
8081220,BSAM,Saarmund,RV,13.139005,52.323553,,,East
8005250,NSA,Sachsen(b Ansbach),RV,10.661498,49.29299,,,Central
8012830,LSAD,Sachsendorf(Calbe),RV,11.865517,51.870054,,,Central
8005253,TSA,Sachsenheim,RV,9.063158,48.961292,,,South
8012832,WSAG,Sagard,RV,13.564956,54.524379,,,North
8005258,TSAL,Salach,RV,9.737183,48.689398,,,South
8004029,RSLM,Salem,RV,9.2972,47.757673,,,South
8005259,MSAL,Sallach,RV,12.360541,48.81127,,,East
8005260,SSMT,Salmtal,RV,6.839254,49.921684,,,West
8005265,HSB,Salzgitter-Bad,RV,10.372335,52.049824,,,Central
8005269,HSI,Salzgitter-Immendorf,RV,10.441891,52.150101,,,Central
8005270,HSL,Salzgitter-Lebenstedt,RV,10.33249,52.151155,,,Central
8000325,HSRI,Salzgitter-Ringelheim,RV,10.31483,52.038158,,,Central
8005274,HST,Salzgitter-Thiede,RV,10.493609,52.180553,,,Central
8005275,HSW,Salzgitter-Watenstedt,RV,10.407398,52.150168,,,Central
8005276,ESZK,Salzkotten,RV,8.600489,51.672875,,,Central
8010310,LSW,Salzwedel,RV,11.162035,52.858113,,,North
8012835,WSAM,Samtens,RV,13.290177,54.354116,,,North
8005279,NSND,Sand(Niederbay),RV,12.672642,48.897143,,,East
8010311,LSL,Sandersleben(Anh),RV,11.56002,51.679063,,,Central
8012839,WSAF,Sandförde,RV,13.971273,53.563981,,,North
8012840,WSAN,Sandhagen(b Bad Dob),RV,11.740909,54.052785,,,North
8005288,ASDW,Sandwehle,RV,8.758482,54.325749,,,North
8010312,USG,Sangerhausen,RV,11.294515,51.479891,,,Central
8005289,ESCI,Sanssouci,RV,7.878844,51.353665,,,West
8005291,FLSR,Sarnau,RV,8.756045,50.871196,,,Central
8005292,HSRD,Sarstedt,RV,9.842592,52.2326,,,Central
8012843,WSZ,Sassnitz,RV,13.637909,54.516284,,,North
8005297,TSAT,Satteldorf,RV,10.078155,49.178443,,,Central
8012826,USAE,Sättelstädt,RV,10.480338,50.945914,,,Central
8005298,KSA,Satzvey,RV,6.713237,50.622859,,,West
8005299,MSR,Sauerlach,RV,11.654774,47.974061,,,South
8005302,MSGB,Saulgrub,RV,11.025397,47.66609,,,South
8005306,SSU,Schafbrücke,RV,7.049237,49.22794,,,West
8007857,RSAI,Schaidt(Pfalz),RV,8.079776,49.061238,,,Central
8005312,MSCA,Schalchen,RV,12.570982,48.059071,,,East
8005316,ESMU,Schalksmühle,RV,7.532751,51.240588,,,West
8007072,TSKS,Schalkstetten,RV,9.91133,48.611798,,,South
8005317,RSAL,Schallstadt,RV,7.753888,47.955947,,,West
8005319,ESCA,Schameder,RV,8.293102,50.997584,,,Central
8005320,HSDL,Schandelah,RV,10.685403,52.267226,,,Central
8005321,ASAZ,Scharbeutz,FV,10.745762,54.018743,,,North
8012853,DSS,Scharfenstein,RV,13.056007,50.702827,,,East
8005322,ESMD,Scharmede,RV,8.64524,51.71179,,,Central
8012856,WST,Scharstorf,RV,12.245847,53.970079,,,North
8005327,MSC,Schechen,RV,12.126724,47.927051,,,East
8005332,SSD,Scheidt(Saar),RV,7.057083,49.244018,,,West
8005333,TSK,Schelklingen,RV,9.735267,48.371699,,,South
8005334,TSX,Schemmerberg,RV,9.829031,48.189232,,,South
8005329,TSEP,Scheppach,RV,9.434278,49.1618,,,Central
8005336,HSCD,Scherfede,RV,9.04794,51.524738,,,Central
8005338,ESCF,Scheuerfeld(Sieg),RV,7.836636,50.791863,,,West
8005339,KSEV,Scheven,RV,6.59227,50.559662,,,West
8005340,HSCI,Schieder,RV,9.152475,51.9224,,,Central
8012862,LSIS,Schierstedt,RV,11.521195,51.751526,,,Central
8000326,RSD,Schifferstadt,RV,8.364945,49.39291,,,Central
8005346,SSWL,Schiffweiler,RV,7.12934,49.363371,,,West
8007280,FSBN,Schimborn,RV,9.186811,50.057764,,,Central
8012865,LSD,Schkeuditz,RV,12.222169,51.40239,,,East
8012867,LSP,Schkopau,RV,11.991874,51.38896,,,Central
8005356,KSLA,Schladern(Sieg),RV,7.592264,50.807006,,,West
8005362,ASW,Schleswig,FV,9.53814,54.499457,,,North
8005364,RSG,Schliengen,RV,7.568937,47.761598,,,West
8005365,FSBA,Schlierbach(Schwalm-Eder-Kr.),RV,9.201445,50.968783,,,Central
8005371,RSLU,Schluchsee,RV,8.177126,47.816868,,,South
8000891,FSUE,Schlüchtern,FV,9.510039,50.341177,,,Central
8010315,USM,Schmalkalden,RV,10.440504,50.720181,,,Central
8005378,KSMI,Schmidtheim,RV,6.552086,50.413239,,,West
8005379,TSHM,Schmiechen,RV,9.72038,48.362356,,,South
8070974,TSHA,Schmiechen Albbahn,RV,9.715289,48.364897,,,South
8012888,DSMI,Schmilka-Hirschmühle,RV,14.228419,50.889918,,,East
8012892,WSCM,Schmollensee,RV,14.077246,53.982272,,,North
8012889,DSM,Schmölln(Thür),RV,12.354899,50.898319,,,East
8000328,NSAW,Schnabelwaid,RV,11.59566,49.810453,,,Central
8005383,NSMA,Schnaittach Markt,RV,11.34444,49.556978,,,Central
8005386,NSCB,Schneeberg im Odenwald,RV,9.250801,49.641099,,,Central
8000440,HSCG,Schnega,RV,10.890386,52.869058,,,North
8005388,NSNE,Schnelldorf,RV,10.178483,49.194325,,,Central
8005391,NSY,Schney,RV,11.073623,50.166202,,,Central
8005392,SSOF,Schoden-Ockfen,RV,6.58097,49.636377,,,West
8007283,FSK,Schöllkrippen,RV,9.244214,50.085839,,,Central
8012898,DSN,Schöna,RV,14.234719,50.875903,,,East
8012899,USU,Schönau(Hörsel),RV,10.429779,50.94522,,,Central
8070532,ASCB,Schönberg(Holstein),RV,10.375835,54.387422,,,North
8012902,WSBG,Schönberg(Meckl),RV,10.92787,53.85338,,,North
8070533,ASCS,Schönberger Strand,RV,10.412798,54.410736,,,North
8012903,BSBD,Schönborn(Doberl),RV,13.468048,51.602008,,,East
8010318,LSB,Schönebeck(Elbe),RV,11.733157,52.018794,,,Central
8012907,LSBE,Schönebeck-Bad Salzelmen,RV,11.723627,51.998364,,,Central
8013465,LSBF,Schönebeck-Felgeleben,RV,11.757148,52.000747,,,Central
8081270,LSBO,Schönebeck-Frohse,RV,11.707384,52.033917,,,Central
8001248,FBHM,Schöneck-Büdesheim,RV,8.8436,50.214951,,,Central
8003255,FKIL,Schöneck-Kilianstädten,RV,8.84042,50.201787,,,Central
8004523,FOBD,Schöneck-Oberdorfelden,RV,8.823385,50.196149,,,Central
8081290,BSNF,Schönfließ(b Oranienburg),RV,13.339419,52.665075,,,North
8005406,MSNG,Schöngeising,RV,11.192051,48.14737,,,South
8007314,ASCK,Schönkirchen Bf,RV,10.229329,54.332873,,,North
8005409,RSOM,Schönmünzach,RV,8.369354,48.605345,,,South
8012918,WSCN,Schönow(Angerm),RV,14.153814,53.184946,,,North
8012919,USCS,Schönstedt,RV,10.585823,51.120752,,,Central
8005400,NSGN,Schonungen,RV,10.304913,50.049204,,,Central
8012923,BSCH,Schönwalde(Spreewald),RV,13.777723,51.990797,,,East
8005420,RSCH,Schopfheim,RV,7.822674,47.64797,,,West
8005421,TSPF,Schopfloch(b Freudenstadt),RV,8.547754,48.453711,,,South
8005423,SSCP,Schopp,RV,7.687317,49.358867,,,West
8005413,HSPP,Schöppenstedt,RV,10.772047,52.140692,,,Central
8005424,TSF,Schorndorf,FV,9.52631,48.80715,,,South
8005431,TSCH,Schrezheim,RV,10.11788,48.951125,,,South
8005433,TSZG,Schrozberg,RV,9.974904,49.346916,,,Central
8005435,ASC,Schülldorf,RV,9.747804,54.298863,,,North
8010322,WSN,Schwaan,RV,12.117894,53.939188,,,North
8005439,NSC,Schwabach,RV,11.035132,49.325902,,,Central
8005440,NSCL,Schwabach-Limbach,RV,11.044422,49.338233,,,Central
8005442,MSHH,Schwabhausen(b Dachau),RV,11.364758,48.300517,,,South
8000329,TSG,Schwäbisch Gmünd,FV,9.787795,48.801011,,,South
8005449,TSHL,Schwäbisch Hall,RV,9.733359,49.10821,,,Central
8000330,TSHT,Schwäbisch Hall-Hessental,RV,9.767373,49.096732,,,Central
8005444,MSMN,Schwabmünchen,RV,10.768291,48.178688,,,South
8005445,TSWA,Schwabsberg,RV,10.138893,48.92519,,,South
8005451,NSAI,Schwaig,RV,11.200442,49.471494,,,Central
8005453,TSWG,Schwaigern(Württ),RV,9.05644,49.138366,,,Central
8005454,TSWK,Schwaikheim,RV,9.354943,48.86834,,,South
8005455,FSTS,Schwalbach(Taunus)Limes,RV,8.52797,50.154354,,,Central
8006401,FWRA,Schwalmstadt-Wiera,RV,9.136421,50.881937,,,Central
8000027,NSCH,Schwandorf,FV,12.104219,49.326139,,,East
8012933,WSAH,Schwanheide,RV,10.689993,53.428156,,,North
8012934,BSHE,Schwante,RV,13.091733,52.734683,,,North
8012937,USCG,Schwarzburg,RV,11.181031,50.642817,,,Central
8005466,NSBS,Schwarzenbach(Saale),RV,11.935887,50.220374,,,Central
8005468,ASWA,Schwarzenbek,RV,10.484736,53.503733,,,North
8006715,RSW,Schwarzenberg,RV,8.383851,48.598672,,,South
8012938,DSCH,Schwarzenberg Hp,RV,12.786451,50.532368,,,East
8010323,DSC,Schwarzenberg(Erzg),RV,12.786824,50.545119,,,East
8012939,DSCN,Schwarzenberg-Neuwelt,RV,12.765726,50.554379,,,East
8012942,BSKL,Schwarzkollm,RV,14.133566,51.443187,,,East
8012943,WSC,Schwedt(Oder),RV,14.290507,53.063069,,,North
8005476,SSWE,Schweich(DB),RV,6.740335,49.831062,,,West
8007860,RSHF,Schweighofen,RV,7.999224,49.032686,,,West
8012946,DSKH,Schweikershain,RV,12.955222,51.037376,,,East
8000032,NS,Schweinfurt Hbf,RV,10.212919,50.035313,,,Central
8005481,NSST,Schweinfurt Stadt,RV,10.244297,50.046808,,,Central
8012947,DSU,Schweinsburg-Culten,RV,12.369588,50.78714,,,East
8005485,NSWF,Schweinsdorf,RV,10.22702,49.40069,,,Central
8000033,KSWE,Schwelm,RV,7.289681,51.290526,,,West
8005490,RSCV,Schwenningen(Neckar),RV,8.535862,48.05977,,,South
8012949,WSWN,Schwenzin,RV,12.612018,53.536187,,,North
8010324,WS,Schwerin Hbf,FV,11.407455,53.634739,,,North
8010325,WSGN,Schwerin-Görries,RV,11.384935,53.609373,,,North
8000037,ESRT,Schwerte(Ruhr),RV,7.55896,51.442281,,,West
8005494,RSZ,Schwetzingen,RV,8.578679,49.383434,,,Central
8005495,MSDG,Schwindegg,RV,12.249699,48.273193,,,East
8005497,RSST,Schwörstadt,RV,7.870328,47.591019,,,West
8012959,DSEB,Sebnitz(Sachs),RV,14.272563,50.975952,,,East
8000042,RSE,Seckach,RV,9.338469,49.441157,,,Central
8013492,BSE,Seddin,RV,12.985452,52.29184,,,East
8012961,USE,Seebach(Mühlhausen),RV,10.521193,51.170012,,,Central
8012963,WHF,Seebad Heringsdorf,RV,14.169586,53.949836,,,North
