route_id,trip_id,leg_sequence,from_stop_id,to_stop_id,countries,scheduled_running_min,routed_driving_min,routed_dynamics_min,routed_model_min,implied_buffer_min,implied_buffer_pct,routed_buffer_min,applied_buffer_pct,routed_distance_km,excluded_reason
91,VR IC 266 (H),7,Toijala,Riihimäki,,50,,0,,,,,,,routing_failed
91,VR IC 266 (H),8,Riihimäki,Helsinki / Helsingfors,,87,,0,,,,,,,routing_failed
96,FS IC Notte 788,1,Lecce,Brindisi,IT,,16,1,17,,,7,41.2,38.4,no_timetable
96,FS IC Notte 788,2,Brindisi,Bari Centrale,IT,,52,1,53,,,21,39.6,110.8,no_timetable
96,FS IC Notte 788,3,Bari Centrale,Roma Termini,IT,369,217,1,218,151,69.3,88,40.4,487.3,
97,FS IC Notte 754,1,Lecce,Brindisi,IT,,16,1,17,,,7,41.2,38.4,no_timetable
97,FS IC Notte 754,2,Brindisi,Bari Centrale,IT,,52,1,53,,,21,39.6,110.8,no_timetable
97,FS IC Notte 754,3,Bari Centrale,Foggia,IT,,56,1,57,,,23,40.4,123.8,no_timetable
97,FS IC Notte 754,4,Foggia,Bologna Centrale,IT,365,219,1,220,145,65.9,89,40.5,522.5,
97,FS IC Notte 754,5,Bologna Centrale,Torino Lingotto,IT,225,141,1,142,83,58.5,57,40.1,329.2,
98,VR P 269,1,Helsinki / Helsingfors,Riihimäki,,,,0,,,,,,,routing_failed
98,VR P 269,2,Riihimäki,Tampere,,,,0,,,,,,,routing_failed
98,VR P 269,3,Tampere,Oulu / Uleåborg,,343,,0,,,,,,,routing_failed
98,VR P 269,4,Oulu / Uleåborg,Tornio-Itäinen,,111,,0,,,,,,,routing_failed
98,VR P 269,5,Tornio-Itäinen,Kolari,,154,,0,,,,,,,routing_failed
99,FS IC Notte 1515,1,Torino Lingotto,Genova Piazza Principe,IT,,72,1,73,,,29,39.7,154.5,no_timetable
99,FS IC Notte 1515,2,Genova Piazza Principe,La Spezia Centrale,IT,,55,1,56,,,22,39.3,86.6,no_timetable
99,FS IC Notte 1515,3,La Spezia Centrale,Pisa Centrale,IT,58,37,1,38,20,52.6,15,39.5,74.5,
99,FS IC Notte 1515,4,Pisa Centrale,Civitavecchia,IT,184,101,1,102,82,80.4,41,40.2,255.3,
99,FS IC Notte 1515,5,Civitavecchia,Roma Ostiense,IT,45,31,1,32,13,40.6,13,40.6,70.7,
99,FS IC Notte 1515,6,Roma Ostiense,Napoli Centrale,IT,154,92,1,93,61,65.6,38,40.9,214.7,
99,FS IC Notte 1515,7,Napoli Centrale,Salerno,IT,54,26,1,27,27,100.0,10,37.0,51.4,
